ELECTION_DATE,ELECTION_NAME,COUNTY_ID,COUNTY_NAME,CONTEST_ID,CONTEST_NAME,CANDIDATE_ID,CANDIDATE_NAME,INCUMBENT_FLAG,WRITE_IN_FLAG,PARTY_ID,PARTY_NAME,VOTE_TOTAL
03/03/2020,2020 Presidential Primary,8,Del Norte,010005000000,President Libertarian,3,Max Abramson,N,N,7,Libertarian,2
03/03/2020,2020 Presidential Primary,8,Del Norte,010005000000,President Libertarian,5,Ken Armstrong,N,N,7,Libertarian,8
03/03/2020,2020 Presidential Primary,8,Del Norte,010005000000,President Libertarian,6,Dan Behrman,N,N,7,Libertarian,0
03/03/2020,2020 Presidential Primary,8,Del Norte,010005000000,President Libertarian,20,Keenan Wallace Dunham,N,N,7,Libertarian,0
03/03/2020,2020 Presidential Primary,8,Del Norte,010005000000,President Libertarian,22,Souraya Faas,N,N,7,Libertarian,2
03/03/2020,2020 Presidential Primary,8,Del Norte,010005000000,President Libertarian,24,Erik Chase Gerhardt,N,N,7,Libertarian,1
03/03/2020,2020 Presidential Primary,8,Del Norte,010005000000,President Libertarian,29,Jacob Hornberger,N,N,7,Libertarian,1
03/03/2020,2020 Presidential Primary,8,Del Norte,010005000000,President Libertarian,31,Jo Jorgensen,N,N,7,Libertarian,3
03/03/2020,2020 Presidential Primary,8,Del Norte,010005000000,President Libertarian,33,Adam Kokesh,N,N,7,Libertarian,4
03/03/2020,2020 Presidential Primary,8,Del Norte,010005000000,President Libertarian,41,Steven A Richey,N,N,7,Libertarian,0
03/03/2020,2020 Presidential Primary,8,Del Norte,010005000000,President Libertarian,42,Sam Robb,N,N,7,Libertarian,1
03/03/2020,2020 Presidential Primary,8,Del Norte,010005000000,President Libertarian,44,Kim Ruff,N,N,7,Libertarian,3
03/03/2020,2020 Presidential Primary,8,Del Norte,010005000000,President Libertarian,57,Vermin Supreme,N,N,7,Libertarian,4
03/03/2020,2020 Presidential Primary,8,Del Norte,010005000000,President Libertarian,62,Geby Eva Espínosa,N,Y,7,Libertarian,0
03/03/2020,2020 Presidential Primary,8,Del Norte,010005000000,President Libertarian,281,James Orlando Ogle,N,Y,7,Libertarian,0
03/03/2020,2020 Presidential Primary,8,Del Norte,010005000000,President Libertarian,287,Nicholas D'Artagnan Dumas,N,Y,7,Libertarian,0
03/03/2020,2020 Presidential Primary,8,Del Norte,010005000000,President Libertarian,291,Sorinne Ardeleanu,N,Y,7,Libertarian,0
03/03/2020,2020 Presidential Primary,8,Del Norte,010008000000,President P and F,36,Gloria La Riva,N,N,9,Peace and Freedom,4
03/03/2020,2020 Presidential Primary,8,Del Norte,010008000000,President P and F,55,Howie Hawkins,N,N,9,Peace and Freedom,3
03/03/2020,2020 Presidential Primary,9,El Dorado,010001000000,President Democratic,7,Michael Bennet,N,N,1,Democratic,20
03/03/2020,2020 Presidential Primary,9,El Dorado,010001000000,President Democratic,8,Joseph R. Biden,N,N,1,Democratic,8606
03/03/2020,2020 Presidential Primary,9,El Dorado,010001000000,President Democratic,10,Michael R. Bloomberg,N,N,1,Democratic,3980
03/03/2020,2020 Presidential Primary,9,El Dorado,010001000000,President Democratic,11,Cory Booker,N,N,1,Democratic,24
03/03/2020,2020 Presidential Primary,9,El Dorado,010001000000,President Democratic,12,Mosie Boyd,N,N,1,Democratic,18
03/03/2020,2020 Presidential Primary,9,El Dorado,010001000000,President Democratic,13,Pete Buttigieg,N,N,1,Democratic,2582
03/03/2020,2020 Presidential Primary,9,El Dorado,010001000000,President Democratic,14,Julián Castro,N,N,1,Democratic,16
03/03/2020,2020 Presidential Primary,9,El Dorado,010001000000,President Democratic,18,"Roque ""Rocky"" De La Fuente III",N,N,1,Democratic,20
03/03/2020,2020 Presidential Primary,9,El Dorado,010001000000,President Democratic,19,John K. Delaney,N,N,1,Democratic,14
03/03/2020,2020 Presidential Primary,9,El Dorado,010001000000,President Democratic,21,Michael A. Ellinger,N,N,1,Democratic,7
03/03/2020,2020 Presidential Primary,9,El Dorado,010001000000,President Democratic,23,Tulsi Gabbard,N,N,1,Democratic,262
03/03/2020,2020 Presidential Primary,9,El Dorado,010001000000,President Democratic,25,Mark Stewart Greenstein,N,N,1,Democratic,7
03/03/2020,2020 Presidential Primary,9,El Dorado,010001000000,President Democratic,32,Amy Klobuchar,N,N,1,Democratic,1472
03/03/2020,2020 Presidential Primary,9,El Dorado,010001000000,President Democratic,40,Deval Patrick,N,N,1,Democratic,11
03/03/2020,2020 Presidential Primary,9,El Dorado,010001000000,President Democratic,45,Bernie Sanders,N,N,1,Democratic,7761
03/03/2020,2020 Presidential Primary,9,El Dorado,010001000000,President Democratic,46,Joe Sestak,N,N,1,Democratic,12
03/03/2020,2020 Presidential Primary,9,El Dorado,010001000000,President Democratic,47,Tom Steyer,N,N,1,Democratic,1087
03/03/2020,2020 Presidential Primary,9,El Dorado,010001000000,President Democratic,50,Elizabeth Warren,N,N,1,Democratic,3581
03/03/2020,2020 Presidential Primary,9,El Dorado,010001000000,President Democratic,52,Marianne Williamson,N,N,1,Democratic,53
03/03/2020,2020 Presidential Primary,9,El Dorado,010001000000,President Democratic,53,Andrew Yang,N,N,1,Democratic,147
03/03/2020,2020 Presidential Primary,9,El Dorado,010001000000,President Democratic,61,Heather Marie Stagg,N,Y,1,Democratic,0
03/03/2020,2020 Presidential Primary,9,El Dorado,010001000000,President Democratic,63,Robert Jordan,N,Y,1,Democratic,0
03/03/2020,2020 Presidential Primary,9,El Dorado,010001000000,President Democratic,283,Jeffrey H. Drobman,N,Y,1,Democratic,0
03/03/2020,2020 Presidential Primary,9,El Dorado,010001000000,President Democratic,285,Michael Dename,N,Y,1,Democratic,0
03/03/2020,2020 Presidential Primary,9,El Dorado,010001000000,President Democratic,286,Daphne Denise Bradford,N,Y,1,Democratic,0
03/03/2020,2020 Presidential Primary,9,El Dorado,010001000000,President Democratic,288,Willie Felix Carter,N,Y,1,Democratic,0
03/03/2020,2020 Presidential Primary,9,El Dorado,010001000000,President Democratic,289,Nakia L. Anthony,N,Y,1,Democratic,0
03/03/2020,2020 Presidential Primary,9,El Dorado,010001040000,President - Democratic CD-04,7,Michael Bennet,N,N,1,Democratic,20
03/03/2020,2020 Presidential Primary,9,El Dorado,010001040000,President - Democratic CD-04,8,Joseph R. Biden,N,N,1,Democratic,8606
03/03/2020,2020 Presidential Primary,9,El Dorado,010001040000,President - Democratic CD-04,10,Michael R. Bloomberg,N,N,1,Democratic,3980
03/03/2020,2020 Presidential Primary,9,El Dorado,010001040000,President - Democratic CD-04,11,Cory Booker,N,N,1,Democratic,24
03/03/2020,2020 Presidential Primary,9,El Dorado,010001040000,President - Democratic CD-04,12,Mosie Boyd,N,N,1,Democratic,18
03/03/2020,2020 Presidential Primary,9,El Dorado,010001040000,President - Democratic CD-04,13,Pete Buttigieg,N,N,1,Democratic,2582
03/03/2020,2020 Presidential Primary,9,El Dorado,010001040000,President - Democratic CD-04,14,Julián Castro,N,N,1,Democratic,16
03/03/2020,2020 Presidential Primary,9,El Dorado,010001040000,President - Democratic CD-04,18,"Roque ""Rocky"" De La Fuente III",N,N,1,Democratic,20
03/03/2020,2020 Presidential Primary,9,El Dorado,010001040000,President - Democratic CD-04,19,John K. Delaney,N,N,1,Democratic,14
03/03/2020,2020 Presidential Primary,9,El Dorado,010001040000,President - Democratic CD-04,21,Michael A. Ellinger,N,N,1,Democratic,7
03/03/2020,2020 Presidential Primary,9,El Dorado,010001040000,President - Democratic CD-04,23,Tulsi Gabbard,N,N,1,Democratic,262
03/03/2020,2020 Presidential Primary,9,El Dorado,010001040000,President - Democratic CD-04,25,Mark Stewart Greenstein,N,N,1,Democratic,7
03/03/2020,2020 Presidential Primary,9,El Dorado,010001040000,President - Democratic CD-04,32,Amy Klobuchar,N,N,1,Democratic,1472
03/03/2020,2020 Presidential Primary,9,El Dorado,010001040000,President - Democratic CD-04,40,Deval Patrick,N,N,1,Democratic,11
03/03/2020,2020 Presidential Primary,9,El Dorado,010001040000,President - Democratic CD-04,45,Bernie Sanders,N,N,1,Democratic,7761
03/03/2020,2020 Presidential Primary,9,El Dorado,010001040000,President - Democratic CD-04,46,Joe Sestak,N,N,1,Democratic,12
03/03/2020,2020 Presidential Primary,9,El Dorado,010001040000,President - Democratic CD-04,47,Tom Steyer,N,N,1,Democratic,1087
03/03/2020,2020 Presidential Primary,9,El Dorado,010001040000,President - Democratic CD-04,50,Elizabeth Warren,N,N,1,Democratic,3581
03/03/2020,2020 Presidential Primary,9,El Dorado,010001040000,President - Democratic CD-04,52,Marianne Williamson,N,N,1,Democratic,53
03/03/2020,2020 Presidential Primary,9,El Dorado,010001040000,President - Democratic CD-04,53,Andrew Yang,N,N,1,Democratic,147
03/03/2020,2020 Presidential Primary,9,El Dorado,010002000000,President Republican,4,Robert Ardini,N,N,3,Republican,100
03/03/2020,2020 Presidential Primary,9,El Dorado,010002000000,President Republican,17,"Roque ""Rocky"" De La Fuente",N,N,3,Republican,136
03/03/2020,2020 Presidential Primary,9,El Dorado,010002000000,President Republican,26,Zoltan G. Istvan,N,N,3,Republican,84
03/03/2020,2020 Presidential Primary,9,El Dorado,010002000000,President Republican,37,Matthew John Matern,N,N,3,Republican,170
03/03/2020,2020 Presidential Primary,9,El Dorado,010002000000,President Republican,48,Donald J. Trump,Y,N,3,Republican,30430
03/03/2020,2020 Presidential Primary,9,El Dorado,010002000000,President Republican,49,Joe Walsh,N,N,3,Republican,565
03/03/2020,2020 Presidential Primary,9,El Dorado,010002000000,President Republican,51,Bill Weld,N,N,3,Republican,575
03/03/2020,2020 Presidential Primary,9,El Dorado,010002000000,President Republican,59,Denis C. Grasska,N,Y,3,Republican,1
03/03/2020,2020 Presidential Primary,9,El Dorado,010002000000,President Republican,64,Robert Lee Manning Jr.,N,Y,3,Republican,0
03/03/2020,2020 Presidential Primary,9,El Dorado,010002040000,President - Republican CD-04,4,Robert Ardini,N,N,3,Republican,100
03/03/2020,2020 Presidential Primary,9,El Dorado,010002040000,President - Republican CD-04,17,"Roque ""Rocky"" De La Fuente",N,N,3,Republican,136
03/03/2020,2020 Presidential Primary,9,El Dorado,010002040000,President - Republican CD-04,26,Zoltan G. Istvan,N,N,3,Republican,84
03/03/2020,2020 Presidential Primary,9,El Dorado,010002040000,President - Republican CD-04,37,Matthew John Matern,N,N,3,Republican,170
03/03/2020,2020 Presidential Primary,9,El Dorado,010002040000,President - Republican CD-04,48,Donald J. Trump,Y,N,3,Republican,30430
03/03/2020,2020 Presidential Primary,9,El Dorado,010002040000,President - Republican CD-04,49,Joe Walsh,N,N,3,Republican,565
03/03/2020,2020 Presidential Primary,9,El Dorado,010002040000,President - Republican CD-04,51,Bill Weld,N,N,3,Republican,575
03/03/2020,2020 Presidential Primary,9,El Dorado,010003000000,President American Independent,9,Don Blankenship,N,N,5,American Independent,90
03/03/2020,2020 Presidential Primary,9,El Dorado,010003000000,President American Independent,15,Phil Collins,N,N,5,American Independent,136
03/03/2020,2020 Presidential Primary,9,El Dorado,010003000000,President American Independent,16,"Roque ""Rocky"" De La Fuente",N,N,5,American Independent,64
03/03/2020,2020 Presidential Primary,9,El Dorado,010003000000,President American Independent,34,Charles Kraut,N,N,5,American Independent,53
03/03/2020,2020 Presidential Primary,9,El Dorado,010003000000,President American Independent,39,J.R. Myers,N,N,5,American Independent,52
03/03/2020,2020 Presidential Primary,9,El Dorado,010004000000,President Green,27,Howie Hawkins,N,N,6,Green,29
03/03/2020,2020 Presidential Primary,9,El Dorado,010004000000,President Green,30,Dario Hunter,N,N,6,Green,21
03/03/2020,2020 Presidential Primary,9,El Dorado,010004000000,President Green,35,Dennis Lambert,N,N,6,Green,14
03/03/2020,2020 Presidential Primary,9,El Dorado,010004000000,President Green,38,Sedinam Moyowasifza-Curry,N,N,6,Green,9
03/03/2020,2020 Presidential Primary,9,El Dorado,010004000000,President Green,43,David Rolde,N,N,6,Green,2
03/03/2020,2020 Presidential Primary,9,El Dorado,010004000000,President Green,284,Kent Mesplay,N,Y,6,Green,0
03/03/2020,2020 Presidential Primary,9,El Dorado,010005000000,President Libertarian,3,Max Abramson,N,N,7,Libertarian,13
03/03/2020,2020 Presidential Primary,9,El Dorado,010005000000,President Libertarian,5,Ken Armstrong,N,N,7,Libertarian,15
03/03/2020,2020 Presidential Primary,9,El Dorado,010005000000,President Libertarian,6,Dan Behrman,N,N,7,Libertarian,12
03/03/2020,2020 Presidential Primary,9,El Dorado,010005000000,President Libertarian,20,Keenan Wallace Dunham,N,N,7,Libertarian,3
03/03/2020,2020 Presidential Primary,9,El Dorado,010005000000,President Libertarian,22,Souraya Faas,N,N,7,Libertarian,7
03/03/2020,2020 Presidential Primary,9,El Dorado,010005000000,President Libertarian,24,Erik Chase Gerhardt,N,N,7,Libertarian,2
03/03/2020,2020 Presidential Primary,9,El Dorado,010005000000,President Libertarian,29,Jacob Hornberger,N,N,7,Libertarian,77
03/03/2020,2020 Presidential Primary,9,El Dorado,010005000000,President Libertarian,31,Jo Jorgensen,N,N,7,Libertarian,36
03/03/2020,2020 Presidential Primary,9,El Dorado,010005000000,President Libertarian,33,Adam Kokesh,N,N,7,Libertarian,23
03/03/2020,2020 Presidential Primary,9,El Dorado,010005000000,President Libertarian,41,Steven A Richey,N,N,7,Libertarian,13
03/03/2020,2020 Presidential Primary,9,El Dorado,010005000000,President Libertarian,42,Sam Robb,N,N,7,Libertarian,14
03/03/2020,2020 Presidential Primary,9,El Dorado,010005000000,President Libertarian,44,Kim Ruff,N,N,7,Libertarian,14
03/03/2020,2020 Presidential Primary,9,El Dorado,010005000000,President Libertarian,57,Vermin Supreme,N,N,7,Libertarian,42
03/03/2020,2020 Presidential Primary,9,El Dorado,010005000000,President Libertarian,62,Geby Eva Espínosa,N,Y,7,Libertarian,0
03/03/2020,2020 Presidential Primary,9,El Dorado,010005000000,President Libertarian,281,James Orlando Ogle,N,Y,7,Libertarian,0
03/03/2020,2020 Presidential Primary,9,El Dorado,010005000000,President Libertarian,287,Nicholas D'Artagnan Dumas,N,Y,7,Libertarian,0
03/03/2020,2020 Presidential Primary,9,El Dorado,010005000000,President Libertarian,291,Sorinne Ardeleanu,N,Y,7,Libertarian,0
03/03/2020,2020 Presidential Primary,9,El Dorado,010008000000,President P and F,36,Gloria La Riva,N,N,9,Peace and Freedom,18
03/03/2020,2020 Presidential Primary,9,El Dorado,010008000000,President P and F,55,Howie Hawkins,N,N,9,Peace and Freedom,11
03/03/2020,2020 Presidential Primary,10,Fresno,010001000000,President Democratic,7,Michael Bennet,N,N,1,Democratic,142
03/03/2020,2020 Presidential Primary,10,Fresno,010001000000,President Democratic,8,Joseph R. Biden,N,N,1,Democratic,25076
03/03/2020,2020 Presidential Primary,10,Fresno,010001000000,President Democratic,10,Michael R. Bloomberg,N,N,1,Democratic,11627
03/03/2020,2020 Presidential Primary,10,Fresno,010001000000,President Democratic,11,Cory Booker,N,N,1,Democratic,124
03/03/2020,2020 Presidential Primary,10,Fresno,010001000000,President Democratic,12,Mosie Boyd,N,N,1,Democratic,42
03/03/2020,2020 Presidential Primary,10,Fresno,010001000000,President Democratic,13,Pete Buttigieg,N,N,1,Democratic,3932
03/03/2020,2020 Presidential Primary,10,Fresno,010001000000,President Democratic,14,Julián Castro,N,N,1,Democratic,287
03/03/2020,2020 Presidential Primary,10,Fresno,010001000000,President Democratic,18,"Roque ""Rocky"" De La Fuente III",N,N,1,Democratic,125
03/03/2020,2020 Presidential Primary,10,Fresno,010001000000,President Democratic,19,John K. Delaney,N,N,1,Democratic,80
03/03/2020,2020 Presidential Primary,10,Fresno,010001000000,President Democratic,21,Michael A. Ellinger,N,N,1,Democratic,55
03/03/2020,2020 Presidential Primary,10,Fresno,010001000000,President Democratic,23,Tulsi Gabbard,N,N,1,Democratic,572
03/03/2020,2020 Presidential Primary,10,Fresno,010001000000,President Democratic,25,Mark Stewart Greenstein,N,N,1,Democratic,35
03/03/2020,2020 Presidential Primary,10,Fresno,010001000000,President Democratic,32,Amy Klobuchar,N,N,1,Democratic,1871
03/03/2020,2020 Presidential Primary,10,Fresno,010001000000,President Democratic,40,Deval Patrick,N,N,1,Democratic,38
03/03/2020,2020 Presidential Primary,10,Fresno,010001000000,President Democratic,45,Bernie Sanders,N,N,1,Democratic,32441
03/03/2020,2020 Presidential Primary,10,Fresno,010001000000,President Democratic,46,Joe Sestak,N,N,1,Democratic,70
03/03/2020,2020 Presidential Primary,10,Fresno,010001000000,President Democratic,47,Tom Steyer,N,N,1,Democratic,4123
03/03/2020,2020 Presidential Primary,10,Fresno,010001000000,President Democratic,50,Elizabeth Warren,N,N,1,Democratic,7484
03/03/2020,2020 Presidential Primary,10,Fresno,010001000000,President Democratic,52,Marianne Williamson,N,N,1,Democratic,92
03/03/2020,2020 Presidential Primary,10,Fresno,010001000000,President Democratic,53,Andrew Yang,N,N,1,Democratic,1264
03/03/2020,2020 Presidential Primary,10,Fresno,010001000000,President Democratic,61,Heather Marie Stagg,N,Y,1,Democratic,0
03/03/2020,2020 Presidential Primary,10,Fresno,010001000000,President Democratic,63,Robert Jordan,N,Y,1,Democratic,0
03/03/2020,2020 Presidential Primary,10,Fresno,010001000000,President Democratic,283,Jeffrey H. Drobman,N,Y,1,Democratic,0
03/03/2020,2020 Presidential Primary,10,Fresno,010001000000,President Democratic,285,Michael Dename,N,Y,1,Democratic,0
03/03/2020,2020 Presidential Primary,10,Fresno,010001000000,President Democratic,286,Daphne Denise Bradford,N,Y,1,Democratic,1
03/03/2020,2020 Presidential Primary,10,Fresno,010001000000,President Democratic,288,Willie Felix Carter,N,Y,1,Democratic,0
03/03/2020,2020 Presidential Primary,10,Fresno,010001000000,President Democratic,289,Nakia L. Anthony,N,Y,1,Democratic,1
03/03/2020,2020 Presidential Primary,10,Fresno,010001040000,President - Democratic CD-04,7,Michael Bennet,N,N,1,Democratic,0
03/03/2020,2020 Presidential Primary,10,Fresno,010001040000,President - Democratic CD-04,8,Joseph R. Biden,N,N,1,Democratic,329
03/03/2020,2020 Presidential Primary,10,Fresno,010001040000,President - Democratic CD-04,10,Michael R. Bloomberg,N,N,1,Democratic,171
03/03/2020,2020 Presidential Primary,10,Fresno,010001040000,President - Democratic CD-04,11,Cory Booker,N,N,1,Democratic,1
03/03/2020,2020 Presidential Primary,10,Fresno,010001040000,President - Democratic CD-04,12,Mosie Boyd,N,N,1,Democratic,0
03/03/2020,2020 Presidential Primary,10,Fresno,010001040000,President - Democratic CD-04,13,Pete Buttigieg,N,N,1,Democratic,90
03/03/2020,2020 Presidential Primary,10,Fresno,010001040000,President - Democratic CD-04,14,Julián Castro,N,N,1,Democratic,0
03/03/2020,2020 Presidential Primary,10,Fresno,010001040000,President - Democratic CD-04,18,"Roque ""Rocky"" De La Fuente III",N,N,1,Democratic,4
03/03/2020,2020 Presidential Primary,10,Fresno,010001040000,President - Democratic CD-04,19,John K. Delaney,N,N,1,Democratic,3
03/03/2020,2020 Presidential Primary,10,Fresno,010001040000,President - Democratic CD-04,21,Michael A. Ellinger,N,N,1,Democratic,2
03/03/2020,2020 Presidential Primary,10,Fresno,010001040000,President - Democratic CD-04,23,Tulsi Gabbard,N,N,1,Democratic,19
03/03/2020,2020 Presidential Primary,10,Fresno,010001040000,President - Democratic CD-04,25,Mark Stewart Greenstein,N,N,1,Democratic,0
03/03/2020,2020 Presidential Primary,10,Fresno,010001040000,President - Democratic CD-04,32,Amy Klobuchar,N,N,1,Democratic,70
03/03/2020,2020 Presidential Primary,10,Fresno,010001040000,President - Democratic CD-04,40,Deval Patrick,N,N,1,Democratic,1
03/03/2020,2020 Presidential Primary,10,Fresno,010001040000,President - Democratic CD-04,45,Bernie Sanders,N,N,1,Democratic,368
03/03/2020,2020 Presidential Primary,10,Fresno,010001040000,President - Democratic CD-04,46,Joe Sestak,N,N,1,Democratic,0
03/03/2020,2020 Presidential Primary,10,Fresno,010001040000,President - Democratic CD-04,47,Tom Steyer,N,N,1,Democratic,56
03/03/2020,2020 Presidential Primary,10,Fresno,010001040000,President - Democratic CD-04,50,Elizabeth Warren,N,N,1,Democratic,163
03/03/2020,2020 Presidential Primary,10,Fresno,010001040000,President - Democratic CD-04,52,Marianne Williamson,N,N,1,Democratic,0
03/03/2020,2020 Presidential Primary,10,Fresno,010001040000,President - Democratic CD-04,53,Andrew Yang,N,N,1,Democratic,5
03/03/2020,2020 Presidential Primary,10,Fresno,010001160000,President - Democratic CD-16,7,Michael Bennet,N,N,1,Democratic,51
03/03/2020,2020 Presidential Primary,10,Fresno,010001160000,President - Democratic CD-16,8,Joseph R. Biden,N,N,1,Democratic,7674
03/03/2020,2020 Presidential Primary,10,Fresno,010001160000,President - Democratic CD-16,10,Michael R. Bloomberg,N,N,1,Democratic,3500
03/03/2020,2020 Presidential Primary,10,Fresno,010001160000,President - Democratic CD-16,11,Cory Booker,N,N,1,Democratic,44
03/03/2020,2020 Presidential Primary,10,Fresno,010001160000,President - Democratic CD-16,12,Mosie Boyd,N,N,1,Democratic,13
03/03/2020,2020 Presidential Primary,10,Fresno,010001160000,President - Democratic CD-16,13,Pete Buttigieg,N,N,1,Democratic,908
03/03/2020,2020 Presidential Primary,10,Fresno,010001160000,President - Democratic CD-16,14,Julián Castro,N,N,1,Democratic,123
03/03/2020,2020 Presidential Primary,10,Fresno,010001160000,President - Democratic CD-16,18,"Roque ""Rocky"" De La Fuente III",N,N,1,Democratic,39
03/03/2020,2020 Presidential Primary,10,Fresno,010001160000,President - Democratic CD-16,19,John K. Delaney,N,N,1,Democratic,20
03/03/2020,2020 Presidential Primary,10,Fresno,010001160000,President - Democratic CD-16,21,Michael A. Ellinger,N,N,1,Democratic,13
03/03/2020,2020 Presidential Primary,10,Fresno,010001160000,President - Democratic CD-16,23,Tulsi Gabbard,N,N,1,Democratic,134
03/03/2020,2020 Presidential Primary,10,Fresno,010001160000,President - Democratic CD-16,25,Mark Stewart Greenstein,N,N,1,Democratic,13
03/03/2020,2020 Presidential Primary,10,Fresno,010001160000,President - Democratic CD-16,32,Amy Klobuchar,N,N,1,Democratic,345
03/03/2020,2020 Presidential Primary,10,Fresno,010001160000,President - Democratic CD-16,40,Deval Patrick,N,N,1,Democratic,12
03/03/2020,2020 Presidential Primary,10,Fresno,010001160000,President - Democratic CD-16,45,Bernie Sanders,N,N,1,Democratic,11995
03/03/2020,2020 Presidential Primary,10,Fresno,010001160000,President - Democratic CD-16,46,Joe Sestak,N,N,1,Democratic,29
03/03/2020,2020 Presidential Primary,10,Fresno,010001160000,President - Democratic CD-16,47,Tom Steyer,N,N,1,Democratic,1472
03/03/2020,2020 Presidential Primary,10,Fresno,010001160000,President - Democratic CD-16,50,Elizabeth Warren,N,N,1,Democratic,2230
03/03/2020,2020 Presidential Primary,10,Fresno,010001160000,President - Democratic CD-16,52,Marianne Williamson,N,N,1,Democratic,24
03/03/2020,2020 Presidential Primary,10,Fresno,010001160000,President - Democratic CD-16,53,Andrew Yang,N,N,1,Democratic,505
03/03/2020,2020 Presidential Primary,10,Fresno,010001210000,President - Democratic CD-21,7,Michael Bennet,N,N,1,Democratic,50
03/03/2020,2020 Presidential Primary,10,Fresno,010001210000,President - Democratic CD-21,8,Joseph R. Biden,N,N,1,Democratic,3539
03/03/2020,2020 Presidential Primary,10,Fresno,010001210000,President - Democratic CD-21,10,Michael R. Bloomberg,N,N,1,Democratic,1984
03/03/2020,2020 Presidential Primary,10,Fresno,010001210000,President - Democratic CD-21,11,Cory Booker,N,N,1,Democratic,30
03/03/2020,2020 Presidential Primary,10,Fresno,010001210000,President - Democratic CD-21,12,Mosie Boyd,N,N,1,Democratic,15
03/03/2020,2020 Presidential Primary,10,Fresno,010001210000,President - Democratic CD-21,13,Pete Buttigieg,N,N,1,Democratic,444
03/03/2020,2020 Presidential Primary,10,Fresno,010001210000,President - Democratic CD-21,14,Julián Castro,N,N,1,Democratic,87
03/03/2020,2020 Presidential Primary,10,Fresno,010001210000,President - Democratic CD-21,18,"Roque ""Rocky"" De La Fuente III",N,N,1,Democratic,36
03/03/2020,2020 Presidential Primary,10,Fresno,010001210000,President - Democratic CD-21,19,John K. Delaney,N,N,1,Democratic,23
03/03/2020,2020 Presidential Primary,10,Fresno,010001210000,President - Democratic CD-21,21,Michael A. Ellinger,N,N,1,Democratic,9
03/03/2020,2020 Presidential Primary,10,Fresno,010001210000,President - Democratic CD-21,23,Tulsi Gabbard,N,N,1,Democratic,84
03/03/2020,2020 Presidential Primary,10,Fresno,010001210000,President - Democratic CD-21,25,Mark Stewart Greenstein,N,N,1,Democratic,6
03/03/2020,2020 Presidential Primary,10,Fresno,010001210000,President - Democratic CD-21,32,Amy Klobuchar,N,N,1,Democratic,166
03/03/2020,2020 Presidential Primary,10,Fresno,010001210000,President - Democratic CD-21,40,Deval Patrick,N,N,1,Democratic,11
03/03/2020,2020 Presidential Primary,10,Fresno,010001210000,President - Democratic CD-21,45,Bernie Sanders,N,N,1,Democratic,5241
03/03/2020,2020 Presidential Primary,10,Fresno,010001210000,President - Democratic CD-21,46,Joe Sestak,N,N,1,Democratic,15
03/03/2020,2020 Presidential Primary,10,Fresno,010001210000,President - Democratic CD-21,47,Tom Steyer,N,N,1,Democratic,772
03/03/2020,2020 Presidential Primary,10,Fresno,010001210000,President - Democratic CD-21,50,Elizabeth Warren,N,N,1,Democratic,673
03/03/2020,2020 Presidential Primary,10,Fresno,010001210000,President - Democratic CD-21,52,Marianne Williamson,N,N,1,Democratic,14
03/03/2020,2020 Presidential Primary,10,Fresno,010001210000,President - Democratic CD-21,53,Andrew Yang,N,N,1,Democratic,87
03/03/2020,2020 Presidential Primary,10,Fresno,010001220000,President - Democratic CD-22,7,Michael Bennet,N,N,1,Democratic,41
03/03/2020,2020 Presidential Primary,10,Fresno,010001220000,President - Democratic CD-22,8,Joseph R. Biden,N,N,1,Democratic,13534
03/03/2020,2020 Presidential Primary,10,Fresno,010001220000,President - Democratic CD-22,10,Michael R. Bloomberg,N,N,1,Democratic,5972
03/03/2020,2020 Presidential Primary,10,Fresno,010001220000,President - Democratic CD-22,11,Cory Booker,N,N,1,Democratic,49
03/03/2020,2020 Presidential Primary,10,Fresno,010001220000,President - Democratic CD-22,12,Mosie Boyd,N,N,1,Democratic,14
03/03/2020,2020 Presidential Primary,10,Fresno,010001220000,President - Democratic CD-22,13,Pete Buttigieg,N,N,1,Democratic,2490
03/03/2020,2020 Presidential Primary,10,Fresno,010001220000,President - Democratic CD-22,14,Julián Castro,N,N,1,Democratic,77
03/03/2020,2020 Presidential Primary,10,Fresno,010001220000,President - Democratic CD-22,18,"Roque ""Rocky"" De La Fuente III",N,N,1,Democratic,46
03/03/2020,2020 Presidential Primary,10,Fresno,010001220000,President - Democratic CD-22,19,John K. Delaney,N,N,1,Democratic,34
03/03/2020,2020 Presidential Primary,10,Fresno,010001220000,President - Democratic CD-22,21,Michael A. Ellinger,N,N,1,Democratic,31
03/03/2020,2020 Presidential Primary,10,Fresno,010001220000,President - Democratic CD-22,23,Tulsi Gabbard,N,N,1,Democratic,335
03/03/2020,2020 Presidential Primary,10,Fresno,010001220000,President - Democratic CD-22,25,Mark Stewart Greenstein,N,N,1,Democratic,16
03/03/2020,2020 Presidential Primary,10,Fresno,010001220000,President - Democratic CD-22,32,Amy Klobuchar,N,N,1,Democratic,1290
03/03/2020,2020 Presidential Primary,10,Fresno,010001220000,President - Democratic CD-22,40,Deval Patrick,N,N,1,Democratic,14
03/03/2020,2020 Presidential Primary,10,Fresno,010001220000,President - Democratic CD-22,45,Bernie Sanders,N,N,1,Democratic,14837
03/03/2020,2020 Presidential Primary,10,Fresno,010001220000,President - Democratic CD-22,46,Joe Sestak,N,N,1,Democratic,26
